movie_id,title,release_date,release_year,overview,tagline,keywords,rating,vote_count,popularity,budget,runtime,genres,production_companies,ethical_values,emotional_theme,ethical_values_clean,emotional_theme_clean
49628,Greatest Heroes and Legends of The Bible: The Garden of Eden,01-04-2003,2003.0,"""In the beginning, God created the Heaven and the Earth...""  With those words, the biblical story of creation beginsGod creates all the living creatures on land and water, and then creates man in His own image.  Now, with this beautiful animated film, your family can experience the true power of this extraordinary story. Adam is alone, but eventually God decides to give him a companion and creates Eve.  For a time, it seems that they will live indefinitely in Paradise, until the story takes a tragic turn. Tempted by a serpent, Eve eats fruit from the Tree of Knowledge - the one food forbidden in all of Paradise - and convinces Adam to join her.  When God discovers what has happened, He banishes Adam and Eve from the Garden, and they must struggle for survival. They experience much heartbreak, but never give up hope, and that is what this story is about. It reflects our own struggle to survive - and our hope that someday we will rejoin God in Paradise.","""In the beginning, God created the Heaven and the Earth..."" With those words, the biblical story of creation begins",,5.0,1,0.4384,0,50.0,Animation,GoodTimes Entertainment,"perseverance, family, resilience","- bittersweet
- family bonding","['perseverance', 'family', 'resilience']","['bittersweet', 'family bonding']"
19018,Care Bears: Big Wish Movie,07-09-2005,2005.0,"Feeling sad that her fellow Care Bears don't seem to appreciate her wishes, Wish Bear uses her wish star, Twinkers, to find some bears who love wishing as much as she does. That's when three new bears move to Care-a-lot...with some very unexpected results.",It's the All-New CGI-Animated Care Bears Movie You've Been Wishing For!,,6.667,9,0.4368,0,75.0,"Animation, Comedy, Family","Lionsgate Home Entertainment, Nelvana, American Greetings, Mainframe Entertainment, Crest Animation","friendship, empathy, kindness","- heartwarming
- family bonding","['friendship', 'empathy', 'kindness']","['heartwarming', 'family bonding']"
690278,Max Steel: Dark Rival,01-10-2007,2007.0,"Max Steel returns in a new action-packed adventure to face his latest rival: former extreme sports star Troy Winter, the only guy Max could never beat. In a race to recover a mysterious and powerful meteorite of crystal, Troy Winter accidentally becomes a new and dangerous villain named Extroyer. Extroyer has the power to ""extract and become"", can steal their victims their power and strength. With the help of his team in N-Tek and his powerful vehicles, Max will protect the world and face his darkest rival.",,,8.8,22,0.4351,0,53.0,"Animation, Action, Family","Mattel, Rainmaker Entertainment","courage, justice, loyalty","- high-energy
- heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
46116,Bratz: Super Babyz,09-10-2007,2007.0,"After visiting an amusement park, the Bratz babies encounter a potato-like alien species and accidentally obtain superpowers.",A Supercharged Movie Adventure!,,6.477,22,0.4351,0,74.0,"Animation, Family, Science Fiction","Splash Entertainment, MGA Entertainment, Mike Young Productions, Lions Gate Family Entertainment","courage, friendship, empathy","high-energy, pure fun","['courage', 'friendship', 'empathy']","['highenergy', 'pure fun']"
1333141,Lesbian Space Princess,11-09-2025,2025.0,A space princess is thrust out of her sheltered life and into a galactic quest to save her bounty hunter ex-girlfriend from the Straight White Maliens.,A Queer as F*CK Sci-Fi Comedy,"musical, lgbt, adult animation, space adventure, musical comedy, spaceship, lesbian, female bounty hunter, queer romance, queer sci-fi",0.0,0,0.4348,0,87.0,"Animation, Comedy, Science Fiction",We Made a Thing Studios,"courage, friendship, self-acceptance","high-energy, heroic quest","['courage', 'friendship', 'selfacceptance']","['highenergy', 'heroic quest']"
43069,Bratz Kidz: Sleep-Over Adventure,21-05-2007,2007.0,"Cloe, Yasmin, Jade, Sasha, and Meygan are invited to the new girl in the neighborhood's sleepover. But no sleepover is complete without staying up late telling scary stories.",Join the Bratz Kidz for an Awesome Sleep-Over Full of Storytelling Fun!,,6.9,27,0.4324,0,72.0,"Animation, Family","MGA Entertainment, Lions Gate Family Entertainment","friendship, courage, empathy","- pure fun
- family bonding","['friendship', 'courage', 'empathy']","['pure fun', 'family bonding']"
439194,Thomas & Friends: Tinsel on the Tracks,04-10-2016,2016.0,"Thomas &amp; Friends Christmas movie, 2016.",Delivering holly jolly fun!,,7.5,2,0.4301,0,58.0,Animation,,"friendship, kindness, family","- heartwarming
- family bonding","['friendship', 'kindness', 'family']","['heartwarming', 'family bonding']"
694265,Helsreach,18-03-2017,2017.0,"When the world of Armageddon faces invasion by Orks, Chaplain Grimaldus and a group of Black Templars Space Marines are among those sent to defend it. Charged with the defense of Hive Helsreach in one of many onsets, the task seems forlorn. - A Warhammer 40,000 fan film.",,"space marine, dark fantasy, warhammer, grimdark, adeptus astartes, warhammer 40k",0.0,0,0.4277,0,150.0,"Science Fiction, Fantasy, War, Animation",,"courage, loyalty, perseverance","- heroic quest
- bittersweet","['courage', 'loyalty', 'perseverance']","['heroic quest', 'bittersweet']"
458777,Zoolander: Super Model,01-08-2016,2016.0,Ridiculously good-looking superheroes Derek Zoolander and Hansel defend people from the dark forces of the fashion world.,,,4.6,17,0.4272,0,84.0,"Animation, Comedy, TV Movie","Red Hour, Augenblick Studios, Insurge Pictures, Insurge Pictures","courage, friendship, self-acceptance","high-energy, pure fun","['courage', 'friendship', 'selfacceptance']","['highenergy', 'pure fun']"
51531,Grandma Got Run Over by a Reindeer,31-10-2000,2000.0,"When his beloved Grandma appears to be missing on Christmas Eve, young Jake Spankenheimer goes on the misadventure of a lifetime to try and prove that Santa Claus is indeed real. With his spirit, smarts and determination, Jake must outmaneuver his greedy and curvaceous Cousin Mel and the all-powerful businessman Austin Bucks to the disbelief of his doting parents, rebellious sister and goofy Grandpa. All the while, it is up to Jake to save Santa from his fretful fate in this colorful Christmas mystery.",,"holiday, christmas",5.5,46,0.4272,0,51.0,"Animation, Family, Comedy, Fantasy, TV Movie","The Fred Rappoport Company, Phil Roman Entertainment","courage, family, perseverance","- heartwarming
- family bonding","['courage', 'family', 'perseverance']","['heartwarming', 'family bonding']"
305024,Fireman Sam: Heroes of the Storm,04-11-2014,2014.0,"Fireman Sam and his team are on a mission to save Pontypandy! When a hurricane threatens the town, emergencies pop up everywhere... from saving the Wildmen of Pontypandy to rescuing a group from the flooding mines to protecting their new fire station. With new recruits, a new station, and a new vehicle, these ultimate heroes are always ready to save the day!",,,6.8,8,0.4269,0,60.0,"Family, Animation",,"courage, empathy","- high-energy
- heroic quest","['courage', 'empathy']","['highenergy', 'heroic quest']"
132609,Holly Hobbie and Friends: Surprise Party,28-08-2007,2007.0,"It's Aunt Jessie's birthday and Holly could not be more excited! There's so much to do - make and deliver the invitations, bake the cake, and practice her special song! But when Holly becomes a bit bossy with Amy and Carrie, the girls learn an important lesson about teamwork and honesty.",,,0.0,0,0.4269,0,44.0,"Family, Animation","Nickelodeon Animation Studio, Wang Film Productions Company","friendship, responsibility, empathy","- heartwarming
- family bonding","['friendship', 'responsibility', 'empathy']","['heartwarming', 'family bonding']"
222148,Terminator Salvation: The Machinima Series,18-05-2009,2009.0,"In the Year 2016, Resistance fighter Blair Williams embarks on a deadly mission to search for a threat that is weakening humanity's defense against the self-aware artificial intelligence called Skynet and it's lethal Terminators.",,,6.2,30,0.4257,0,72.0,"Animation, Action, Adventure","Warner Premiere Digital, Wonderland Sound and Vision, The Halcyon Company","courage, perseverance, justice","- high-energy
- heroic quest","['courage', 'perseverance', 'justice']","['highenergy', 'heroic quest']"
870359,Urkel Saves Santa: The Movie!,21-11-2023,2023.0,"The holiday season has arrived, and brilliant but accident-prone Steve Urkel has already ruined his local celebration by publicly humiliating a shopping mall Santa. In his attempt to make things right and score some nice points with the big guy in the North Pole, Steve creates an invention that only makes things worse. Using his big brain and even bigger heart, Steve must find the real Santa to see if together they can help the city rediscover the holiday spirit.",,"saving christmas, christmas",5.5,15,0.4254,0,86.0,"Animation, Family, Comedy","Warner Bros. Animation, Miller/Boyett Productions","courage, empathy","- heartwarming
- pure fun","['courage', 'empathy']","['heartwarming', 'pure fun']"
154706,Aero-Troopers: The Nemeclous Crusade,01-01-2003,2003.0,"In a world of floating islands, young Joshua is orphaned after a monstrous creature destroys his home. Picked up by the airship Nemeclous, he joins her crew in their quest to hunt down and slay the beast.",,,3.5,1,0.4252,0,84.0,"Animation, Science Fiction",VCL Communications,"courage, loyalty, perseverance","- heroic quest
- high-energy","['courage', 'loyalty', 'perseverance']","['heroic quest', 'highenergy']"
150776,Abominable Christmas,23-10-2012,2012.0,"Despite repeated warnings about humans from their father, the Abominable Snowman, two Abominable Snowkids find themselves in a sleepy Colorado mountain town after being chased out of their hideaway by a scientist determined to capture them.",,"sibling relationship, parent child relationship, technology, santa claus, mountain, colorado, father, christmas tree, yeti, website, anthropomorphism, monsters of the wild, dead mother, dog, laptop, earphones, older brother younger sister, animal shelter, christmas spirit, christmas story, christmas, pets, busy, overprotective father",7.4,36,0.4247,0,44.0,"Animation, Family, Comedy, Adventure",Kickstart Entertainment,"family, friendship, empathy","- heartwarming
- family bonding","['family', 'friendship', 'empathy']","['heartwarming', 'family bonding']"
464910,60 Seconds of Solitude in Year Zero,22-12-2011,2011.0,"An anthology of one-minute films created by 51 international filmmakers on the theme of the death of cinema. Intended as an ode to 35mm, the film was screened one time only on a purpose-built 20x12 meter public cinema screen in the Port of Tallinn, Estonia, on 22 December 2011. A special projector was constructed for the event which allowed the actual filmstrip to be burnt at the same time as the film was shown.",,"anthology, avant-garde, short compilation, portmanteau, one time event",3.8,6,0.4243,0,60.0,"Drama, Comedy, Documentary, Animation, Horror, Thriller, Mystery","European Capital of Culture, Estonian Ministry of Culture, EU-Japan Fest Committee","resilience, justice","bittersweet, avant-garde","['resilience', 'justice']","['bittersweet', 'avantgarde']"
39945,The Santa Claus Brothers,12-07-2002,2002.0,"This tale of Santa's 3 sons seeks the true meaning of Christmas. Kevin McDonald and Richard Kind add voices that instill a genuine comedy feel. With a southern California twist and unique animation, it's a great story for the whole family.",,,6.4,6,0.424,0,48.0,"Family, Animation, Fantasy","Sitting Ducks Production, Nelvana, Walt Disney Television, Film Roman","family, friendship, kindness","- heartwarming
- family bonding","['family', 'friendship', 'kindness']","['heartwarming', 'family bonding']"
124305,Superman: Red Son,30-07-2009,2009.0,"In Red Son, Superman's rocket ship lands on a Ukrainian collective farm rather than in Kansas, an implied reason being a small time difference (a handful of hours) from the original timeline, meaning Earth's rotation placed the Ukraine in the ship's path instead of Kansas. Instead of fighting for ""...truth, justice, and the American Way"", Superman is described in Soviet radio broadcasts ""...as the Champion of the common worker who fights a never-ending battle for Stalin, socialism, and the international expansion of the Warsaw Pact."" His ""secret identity"" (i.e. the name his adoptive parents gave him) is a state secret.",What if Superman had been raised in the Soviet Union?,,7.409,22,0.4239,0,62.0,Animation,,"justice, loyalty","- heroic quest
- bittersweet","['justice', 'loyalty']","['heroic quest', 'bittersweet']"
